,rank,seasons,titlesWon,leaguesWon,divsWon1,divsWon2,divsWon3,cupsWon6,cupsWon5,cupsWon4,cupsWon3,cupsWon2,cupsWon1,cupsWon0,totalCupsWon,cupsEntered,cupWinPercent,promotions,relegations,wins,ties,losses,maxDivision,goals,goalsAgainst,averageGoalsPerGame,averageGoalsAgainstPerGame,cleanSheets,starLevel,agreggateRecord,clubName,clubId,currentDivision,rankingPoints,clubInfo,platform
36,9931,177,70,53,10,4,3,0,0,0,0,0,0,0,0,0,0,20,11,1040,183,345,10,4409,2143,2.81,1.37,0,10,1040-183-345,Season,3190198,10,9931,"{'name': 'Season', 'clubId': 3190198, 'regionId': 4804164, 'teamId': 36, 'customKit': {'stadName': 'Crown Lane', 'kitId': '294916', 'isCustomTeam': '0', 'customKitId': '7534', 'customAwayKitId': '7658', 'customKeeperKitId': '5004', 'kitColor1': '15921906', 'kitColor2': '15101200', 'kitColor3': '15101200', 'kitColor4': '14358546', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '14358546', 'kitAColor4': '14358546', 'dCustomKit': '0', 'crestColor': '116423', 'crestAssetId': '99021221'}}",ps5
37,9924,101,99,90,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,782,28,34,10,3162,586,3.75,0.69,0,10,782-28-34,ShowTime x,3815948,10,9924,"{'name': 'ShowTime x', 'clubId': 3815948, 'regionId': 5457237, 'teamId': 305, 'customKit': {'stadName': 'ShowTime x', 'kitId': '2498561', 'isCustomTeam': '0', 'customKitId': '7538', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161129'}}",ps5
38,9896,129,53,43,4,3,3,0,0,0,0,0,0,0,0,0,0,16,7,782,111,257,10,3342,1680,2.91,1.46,0,10,782-111-257,SALAYA BOI,10738951,10,9896,"{'name': 'SALAYA BOI', 'clubId': 10738951, 'regionId': 4804164, 'teamId': 243, 'customKit': {'stadName': 'Emirates Stadium', 'kitId': '1990656', 'isCustomTeam': '0', 'customKitId': '7648', 'customAwayKitId': '7509', 'customKeeperKitId': '5004', 'kitColor1': '14655653', 'kitColor2': '15921906', 'kitColor3': '14655653', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '13574250', 'crestAssetId': '99091017'}}",ps5
39,9878,188,76,53,16,4,3,0,0,0,0,0,0,0,0,0,0,33,24,1062,248,392,10,4393,2569,2.58,1.51,0,10,1062-248-392,ShinGekiNo FC,8494763,10,9878,"{'name': 'ShinGekiNo FC', 'clubId': 8494763, 'regionId': 5457237, 'teamId': 112999, 'customKit': {'stadName': 'San Siro', 'kitId': '925687808', 'isCustomTeam': '0', 'customKitId': '7622', 'customAwayKitId': '7648', 'customKeeperKitId': '5010', 'kitColor1': '3554112', 'kitColor2': '1482375', 'kitColor3': '3554112', 'kitColor4': '7719080', 'kitAColor1': '15921906', 'kitAColor2': '9838384', 'kitAColor3': '12702174', 'kitAColor4': '9838384', 'dCustomKit': '0', 'crestColor': '1987272', 'crestAssetId': '99160422'}}",ps5
40,9860,64,62,53,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,487,27,30,10,2102,705,3.86,1.30,0,10,487-27-30,ARABIAN LOCOS,5293873,10,9860,"{'name': 'ARABIAN LOCOS', 'clubId': 5293873, 'regionId': 4543827, 'teamId': 205, 'customKit': {'stadName': 'King Fahd Stadium', 'kitId': '3358720', 'isCustomTeam': '0', 'customKitId': '7522', 'customAwayKitId': '7521', 'customKeeperKitId': '5018', 'kitColor1': '33627', 'kitColor2': '14277081', 'kitColor3': '14277081', 'kitColor4': '15921906', 'kitAColor1': '15921906', 'kitAColor2': '2510903', 'kitAColor3': '11786', 'kitAColor4': '11786', 'dCustomKit': '0', 'crestColor': '1611589', 'crestAssetId': '99140608'}}",ps5
41,9845,188,142,133,2,4,3,0,0,0,0,0,0,0,0,2,0,10,1,1326,169,199,10,4806,1634,2.84,0.96,0,10,1326-169-199,M4fi4 23,6720218,10,9845,"{'name': 'M4fi4 23', 'clubId': 6720218, 'regionId': 4407629, 'teamId': 9, 'customKit': {'stadName': 'Estadio Benito Villamarín', 'kitId': '73728', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160609'}}",ps5
42,9832,249,188,179,2,4,3,0,0,0,0,0,0,0,0,0,0,10,1,1765,228,246,10,7443,2770,3.32,1.24,0,10,1765-228-246,one pass,311023,10,9832,"{'name': 'one pass', 'clubId': 311023, 'regionId': 5064001, 'teamId': 112999, 'customKit': {'stadName': 'San Siro', 'kitId': '925687808', 'isCustomTeam': '0', 'customKitId': '7539', 'customAwayKitId': '7622', 'customKeeperKitId': '5011', 'kitColor1': '15101200', 'kitColor2': '4920087', 'kitColor3': '1841428', 'kitColor4': '15130831', 'kitAColor1': '11319490', 'kitAColor2': '592397', 'kitAColor3': '16464712', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161016'}}",ps5
43,9815,183,37,21,10,3,3,0,0,0,0,0,0,0,0,0,0,27,18,930,276,452,10,3467,2134,2.09,1.29,0,10,930-276-452,Red Chemistry,48888,10,9815,"{'name': 'Red Chemistry', 'clubId': 48888, 'regionId': 4804164, 'teamId': 241, 'customKit': {'stadName': 'Olympiastadion', 'kitId': '1974272', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161021'}}",ps5
44,9806,198,38,19,13,3,3,0,0,0,0,0,0,0,0,0,0,37,29,939,330,519,10,3376,2166,1.89,1.21,0,10,939-330-519,Wolves  01,451833,9,9806,"{'name': 'Wolves  01', 'clubId': 451833, 'regionId': 4281153, 'teamId': 169, 'customKit': {'stadName': 'El Alcoraz', 'kitId': '3588099', 'isCustomTeam': '0', 'customKitId': '7801', 'customAwayKitId': '7539', 'customKeeperKitId': '5010', 'kitColor1': '2164288', 'kitColor2': '15921906', 'kitColor3': '7719080', 'kitColor4': '1713203', 'kitAColor1': '1841428', 'kitAColor2': '1482375', 'kitAColor3': '15921906', 'kitAColor4': '12762028', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160608'}}",ps5
45,9795,119,68,58,3,4,3,0,0,0,0,0,0,0,0,0,0,12,3,766,104,193,10,3110,1255,2.93,1.18,0,10,766-104-193,Excelencia,3999158,10,9795,"{'name': 'Excelencia', 'clubId': 3999158, 'regionId': 5064001, 'teamId': 605, 'customKit': {'stadName': 'Johan Cruijff ArenA', 'kitId': '4956160', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160721'}}",ps5
46,9792,132,40,22,11,4,3,0,0,0,0,0,0,0,0,0,0,21,12,699,204,288,10,2478,1351,2.08,1.13,0,10,699-204-288,LITTLE CAT 34,1506598,10,9792,"{'name': 'LITTLE CAT 34', 'clubId': 1506598, 'regionId': 4281153, 'teamId': 110930, 'customKit': {'stadName': 'Estadio de las Artes', 'kitId': '908738560', 'isCustomTeam': '0', 'customKitId': '7648', 'customAwayKitId': '7639', 'customKeeperKitId': '5020', 'kitColor1': '1841428', 'kitColor2': '9838384', 'kitColor3': '15921906', 'kitColor4': '15245824', 'kitAColor1': '14935011', 'kitAColor2': '1909296', 'kitAColor3': '9838384', 'kitAColor4': '16687883', 'dCustomKit': '0', 'crestColor': '16495884', 'crestAssetId': '99160505'}}",ps5
47,9733,106,46,38,2,3,3,0,0,0,0,0,0,0,0,0,0,12,3,634,122,206,10,2863,1470,2.98,1.53,0,10,634-122-206,R O Y A L,1622713,10,9733,"{'name': 'R O Y A L', 'clubId': 1622713, 'regionId': 5064001, 'teamId': 47, 'customKit': {'stadName': 'King jco', 'kitId': '385024', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '16244746', 'crestAssetId': '99160205'}}",ps5
48,9726,112,30,15,8,4,3,0,0,0,0,0,0,0,0,0,0,26,17,576,131,320,10,2441,1760,2.38,1.71,0,10,576-131-320,CITYZENS0,1385013,10,9726,"{'name': 'CITYZENS0', 'clubId': 1385013, 'regionId': 5064001, 'teamId': 32, 'customKit': {'stadName': 'Villa Park', 'kitId': '262144', 'isCustomTeam': '0', 'customKitId': '7800', 'customAwayKitId': '7571', 'customKeeperKitId': '5011', 'kitColor1': '14358546', 'kitColor2': '15921906', 'kitColor3': '592397', 'kitColor4': '15921906', 'kitAColor1': '1256053', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '1', 'crestColor': '0', 'crestAssetId': '99010107'}}",ps5
49,9724,144,132,123,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,1094,62,88,10,4160,896,3.34,0.72,0,10,1094-62-88,Total Futbol CF,10539441,10,9724,"{'name': 'Total Futbol CF', 'clubId': 10539441, 'regionId': 4539733, 'teamId': 47, 'customKit': {'stadName': 'Johan Cruijff ArenA', 'kitId': '385024', 'isCustomTeam': '0', 'customKitId': '7530', 'customAwayKitId': '7510', 'customKeeperKitId': '5000', 'kitColor1': '22436', 'kitColor2': '11670838', 'kitColor3': '4920087', 'kitColor4': '15921906', 'kitAColor1': '592397', 'kitAColor2': '9838384', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '13179675', 'crestAssetId': '99110505'}}",ps5
50,9710,132,125,116,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,1008,91,56,10,4131,1057,3.58,0.92,0,10,1008-91-56,Draco,2704913,10,9710,"{'name': 'Draco', 'clubId': 2704913, 'regionId': 4543827, 'teamId': 47, 'customKit': {'stadName': 'Stadion Olympik', 'kitId': '385024', 'isCustomTeam': '0', 'customKitId': '7532', 'customAwayKitId': '7629', 'customKeeperKitId': '5020', 'kitColor1': '592397', 'kitColor2': '1336871', 'kitColor3': '9838384', 'kitColor4': '9838384', 'kitAColor1': '15245824', 'kitAColor2': '16696614', 'kitAColor3': '15921906', 'kitAColor4': '16696614', 'dCustomKit': '0', 'crestColor': '16244746', 'crestAssetId': '99160716'}}",ps5
51,9689,102,75,68,0,4,3,1,0,0,0,0,0,0,0,0,0,9,0,724,72,101,10,3300,1199,3.68,1.34,0,10,724-72-101,Francos FC,6727123,10,9689,"{'name': 'Francos FC', 'clubId': 6727123, 'regionId': 4543827, 'teamId': 1, 'customKit': {'stadName': 'Emirates Stadium', 'kitId': '16384', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160118'}}",ps5
52,9675,102,75,66,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,709,73,122,10,3156,1373,3.49,1.52,0,10,709-73-122,BanaNnnA FC,1342228,10,9675,"{'name': 'BanaNnnA FC', 'clubId': 1342228, 'regionId': 4543827, 'teamId': 112999, 'customKit': {'stadName': 'Cívitas METROPOLITANO', 'kitId': '1851375616', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160513'}}",ps5
53,9670,98,58,50,1,4,3,1,0,0,0,0,0,0,0,0,0,9,0,637,108,126,10,2341,1106,2.69,1.27,0,10,637-108-126,The ThisAbili,344413,10,9670,"{'name': 'The ThisAbili', 'clubId': 344413, 'regionId': 5457237, 'teamId': 112168, 'customKit': {'stadName': 'La Montagna di Mase', 'kitId': '918880256', 'isCustomTeam': '0', 'customKitId': '7632', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '7122142', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '16774144', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160110'}}",ps5
54,9667,66,24,16,3,2,3,0,0,0,0,0,0,0,0,0,0,12,3,370,70,157,10,1720,1004,2.88,1.68,0,10,370-70-157,DNApolemarese,2778433,10,9667,"{'name': 'DNApolemarese', 'clubId': 2778433, 'regionId': 5064001, 'teamId': 111462, 'customKit': {'stadName': 'Lumen Field', 'kitId': '1826193408', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160210'}}",ps5
55,9660,52,39,30,2,4,3,0,0,0,0,0,0,0,0,0,0,9,0,362,66,40,10,1487,538,3.18,1.15,0,10,362-66-40,Cali Kings Fc,12733622,10,9660,"{'name': 'Cali Kings Fc', 'clubId': 12733622, 'regionId': 5723475, 'teamId': 114815, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '940564480', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160326'}}",ps5
56,9656,191,96,84,6,3,3,0,0,0,0,0,0,0,0,0,0,16,7,1186,241,295,10,4710,2267,2.74,1.32,0,10,1186-241-295,ItzCalledSoccer,551008,10,9656,"{'name': 'ItzCalledSoccer', 'clubId': 551008, 'regionId': 4543827, 'teamId': 605, 'customKit': {'stadName': '90 Minutes of Hell', 'kitId': '4956160', 'isCustomTeam': '0', 'customKitId': '7541', 'customAwayKitId': '7537', 'customKeeperKitId': '5018', 'kitColor1': '592397', 'kitColor2': '7719080', 'kitColor3': '15921906', 'kitColor4': '13979995', 'kitAColor1': '15921906', 'kitAColor2': '3554112', 'kitAColor3': '16696614', 'kitAColor4': '16696614', 'dCustomKit': '0', 'crestColor': '16777215', 'crestAssetId': '99160208'}}",ps5
57,9633,442,228,211,12,2,3,0,0,0,0,0,0,0,0,0,0,26,17,2803,422,786,10,12247,6425,3.05,1.60,0,10,2803-422-786,Fifa SchooI,2262768,10,9633,"{'name': 'Fifa SchooI', 'clubId': 2262768, 'regionId': 5064001, 'teamId': 243, 'customKit': {'stadName': 'Old Trafford', 'kitId': '1990656', 'isCustomTeam': '0', 'customKitId': '7519', 'customAwayKitId': '7509', 'customKeeperKitId': '5011', 'kitColor1': '14358546', 'kitColor2': '12525622', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '1', 'crestColor': '-1', 'crestAssetId': '99160807'}}",ps5
58,9628,118,39,25,8,3,3,0,0,0,0,0,0,0,0,0,0,25,16,626,134,319,10,2824,1934,2.62,1.79,0,10,626-134-319,SudaN NT,400748,10,9628,"{'name': 'SudaN NT', 'clubId': 400748, 'regionId': 5064001, 'teamId': 112172, 'customKit': {'stadName': 'HAZZA BIN ZAYED', 'kitId': '918913027', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161109'}}",ps5
59,9617,104,45,37,2,3,3,0,0,0,0,0,0,0,0,0,0,13,4,624,96,214,10,3066,1742,3.28,1.87,0,10,624-96-214,Neckbreaker,11201067,10,9617,"{'name': 'Neckbreaker', 'clubId': 11201067, 'regionId': 5064001, 'teamId': 8, 'customKit': {'stadName': 'Stamford Bridge', 'kitId': '65539', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160818'}}",ps5
60,9602,377,213,200,6,4,3,14,0,1,1,0,0,1,2,5,40,18,9,2464,335,582,10,10359,4529,3.06,1.34,0,10,2464-335-582,BLACK STOCKINGS,144978,10,9602,"{'name': 'BLACK STOCKINGS', 'clubId': 144978, 'regionId': 5457237, 'teamId': 110395, 'customKit': {'stadName': 'BS XI', 'kitId': '904355840', 'isCustomTeam': '0', 'customKitId': '7643', 'customAwayKitId': '7649', 'customKeeperKitId': '5010', 'kitColor1': '592397', 'kitColor2': '6379598', 'kitColor3': '12762028', 'kitColor4': '15130831', 'kitAColor1': '14935011', 'kitAColor2': '592397', 'kitAColor3': '6379598', 'kitAColor4': '592397', 'dCustomKit': '1', 'crestColor': '13543260', 'crestAssetId': '99031116'}}",ps5
61,9601,58,41,30,4,4,3,0,0,0,0,0,0,0,0,0,0,11,2,389,40,67,10,1599,571,3.22,1.15,0,10,389-40-67,AS Bebbanburg,12778682,10,9601,"{'name': 'AS Bebbanburg', 'clubId': 12778682, 'regionId': 5457237, 'teamId': 112999, 'customKit': {'stadName': 'Roazhon Park', 'kitId': '925687808', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160529'}}",ps5
62,9574,229,122,108,7,4,3,0,0,0,0,0,0,0,0,1,0,19,10,1442,252,385,10,5675,2690,2.73,1.29,0,10,1442-252-385,DAGOBAS,350628,10,9574,"{'name': 'DAGOBAS', 'clubId': 350628, 'regionId': 5457237, 'teamId': 69, 'customKit': {'stadName': 'Mercedes-Benz Arena', 'kitId': '565248', 'isCustomTeam': '0', 'customKitId': '7648', 'customAwayKitId': '7649', 'customKeeperKitId': '5011', 'kitColor1': '14358546', 'kitColor2': '15921906', 'kitColor3': '592397', 'kitColor4': '15921906', 'kitAColor1': '592397', 'kitAColor2': '1909296', 'kitAColor3': '3427409', 'kitAColor4': '6316643', 'dCustomKit': '1', 'crestColor': '13179675', 'crestAssetId': '99010517'}}",ps5
63,9543,192,55,38,11,3,3,0,0,0,0,0,0,0,0,0,0,26,17,1024,261,438,10,3840,2140,2.23,1.24,0,10,1024-261-438,Mister Clutch,762523,10,9543,"{'name': 'Mister Clutch', 'clubId': 762523, 'regionId': 4281153, 'teamId': 191, 'customKit': {'stadName': 'Waldstadion', 'kitId': '1564672', 'isCustomTeam': '0', 'customKitId': '7541', 'customAwayKitId': '7646', 'customKeeperKitId': '5011', 'kitColor1': '14358546', 'kitColor2': '12525622', 'kitColor3': '14358546', 'kitColor4': '1841428', 'kitAColor1': '16699904', 'kitAColor2': '592397', 'kitAColor3': '16699904', 'kitAColor4': '1841428', 'dCustomKit': '0', 'crestColor': '16495884', 'crestAssetId': '99160818'}}",ps5
64,9503,106,20,5,8,4,3,0,0,0,0,0,0,0,0,0,0,32,23,485,147,336,10,1913,1495,1.98,1.54,0,10,485-147-336,CrossBar Fab,3623608,10,9503,"{'name': 'CrossBar Fab', 'clubId': 3623608, 'regionId': 4281153, 'teamId': 112893, 'customKit': {'stadName': 'Stadium of Light', 'kitId': '924819456', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160310'}}",ps5
65,9470,200,52,25,19,5,3,0,0,0,0,0,0,0,0,0,0,45,36,996,291,556,10,3945,2733,2.14,1.48,0,10,996-291-556,Cohesive Force,13988,10,9470,"{'name': 'Cohesive Force', 'clubId': 13988, 'regionId': 4281153, 'teamId': 1757, 'customKit': {'stadName': 'CF Stadium', 'kitId': '14393344', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5013', 'kitColor1': '15921906', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99161014'}}",ps5
66,9464,269,173,161,5,4,3,3,0,2,1,0,0,0,3,8,37,14,5,1805,276,339,10,8004,3499,3.31,1.45,0,10,1805-276-339,YG DAY 1NEs,3662228,10,9464,"{'name': 'YG DAY 1NEs', 'clubId': 3662228, 'regionId': 4543827, 'teamId': 19, 'customKit': {'stadName': 'Estadio Santiago Bernabéu', 'kitId': '155651', 'isCustomTeam': '0', 'customKitId': '7632', 'customAwayKitId': '7629', 'customKeeperKitId': '5020', 'kitColor1': '592397', 'kitColor2': '1336871', 'kitColor3': '16774144', 'kitColor4': '16774144', 'kitAColor1': '592397', 'kitAColor2': '1336871', 'kitAColor3': '16774144', 'kitAColor4': '592397', 'dCustomKit': '0', 'crestColor': '0', 'crestAssetId': '99160101'}}",ps5
67,9462,245,57,33,19,2,3,0,0,0,0,0,0,0,0,0,0,40,32,1256,334,628,10,5449,3335,2.46,1.50,0,10,1256-334-628,ChinaGrandTeam,31073,9,9462,"{'name': 'ChinaGrandTeam', 'clubId': 31073, 'regionId': 4281153, 'teamId': 219, 'customKit': {'stadName': 'El Alcoraz', 'kitId': '3588096', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5010', 'kitColor1': '6379598', 'kitColor2': '592397', 'kitColor3': '592397', 'kitColor4': '592397', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '-1', 'crestAssetId': '99160302'}}",ps5
68,9446,84,39,29,4,3,3,0,0,0,0,0,0,0,0,0,0,13,4,493,96,159,10,2353,1307,3.15,1.75,0,10,493-96-159,Saudi on top,2647228,10,9446,"{'name': 'Saudi on top', 'clubId': 2647228, 'regionId': 5064001, 'teamId': 38, 'customKit': {'stadName': 'Ivy Lane', 'kitId': '311296', 'isCustomTeam': '0', 'customKitId': '7509', 'customAwayKitId': '7509', 'customKeeperKitId': '5020', 'kitColor1': '592397', 'kitColor2': '8654629', 'kitColor3': '15921906', 'kitColor4': '15921906', 'kitAColor1': '592397', 'kitAColor2': '15921906', 'kitAColor3': '15921906', 'kitAColor4': '15921906', 'dCustomKit': '0', 'crestColor': '1611589', 'crestAssetId': '99160602'}}",ps5
